timestamp	none	0	1	2	3	4
1357603200	32.42	67.58	55.02	21.37	0	0
1358208000	34.2	65.8	53.58	21.57	0	0
1358812800	34.2	65.8	53.58	21.57	0	0
1359417600	34.2	65.8	47.18	21.57	0	0
1360022400	34.2	65.8	47.18	21.57	0	0
1360627200	34.53	65.47	47.18	23.72	0	0
1361232000	15.45	84.55	47.18	23.72	0	0
1361836800	0.02	99.98	47.13	26.96	0	0
1362441600	0.03	99.97	47.37	26.96	0	0
1363046400	15.63	84.37	46.23	24.19	0	0
1363651200	12.85	87.15	48.38	24.19	0	0
1364256000	0	100	48.38	24.22	0	0
1364860800	0	100	48.38	24.22	0	0
1365465600	2.84	97.16	48.39	23.22	0	0
1366070400	2.84	97.16	48.39	23.22	0	0
1366675200	2.84	97.16	63.42	30	0	0
1367280000	0	100	64.3	32.82	0	0
1367884800	0	100	98.16	46.25	0	0
1368489600	0	100	98.16	46.25	0	0
1369094400	0	100	98.16	46.25	0	0
1369699200	0	100	98.16	46.25	0	0
1370304000	0	100	98.16	53.64	0	0
1370908800	0	100	98.16	53.54	0	0
1371513600	0	100	98.21	67.07	0	0
1372118400	0	100	98.21	92.61	0	0
1372723200	0	100	98.23	92.7	0	0
1373328000	0	100	98.23	92.7	0	0
1373932800	0	100	98.23	93.96	0	0
1374537600	0	100	98.23	93.96	0	0
1375142400	0	100	98.23	93.86	0	0
1375747200	0	100	98.23	93.86	0	0
1376352000	0	100	98.23	93.86	11.36	0
1376956800	0	100	98.23	93.86	11.36	0
1377561600	0	100	98.23	93.86	11.36	0
1378166400	0	100	97.08	92.94	11.36	0
1378771200	0	100	97.08	92.94	11.36	0
1379376000	2.63	97.37	96.04	89.84	11.36	0
1379980800	2.63	97.37	96.04	89.84	11.36	0
1380585600	2.63	97.37	95.95	84.12	11.36	0
1381190400	2.52	97.48	95.95	84.12	11.36	0
1381795200	2.65	97.35	95.95	84.12	11.36	0
1382400000	2.66	97.34	95.98	84.12	11.36	0
1383004800	2.66	97.34	95.98	84.12	11.36	0
1383609600	2.62	97.38	95.98	84.12	11.36	0
1384214400	2.61	97.39	96	84.12	11.36	0
1384819200	2.61	97.39	96	84.12	27.59	0
1385424000	2.61	97.39	94.15	82.53	27.59	0
1386028800	2.61	97.39	94.15	82.53	27.59	0
1386633600	2.61	97.39	94.15	82.53	27.59	0
1387238400	2.61	97.39	94.25	82.53	27.59	0
1387843200	2.61	97.39	94.25	84.88	27.59	0
1388448000	2.61	97.39	94.25	87.53	27.59	0
1389052800	1.43	98.57	94.25	87.53	27.59	0
1389657600	1.43	98.57	94.18	89.91	62.71	0
1390262400	1.43	98.57	94.18	89.91	62.71	0
1390867200	1.43	98.57	94.18	89.91	67.13	8.77
1391472000	1.43	98.57	94.18	89.91	67.13	9.81
1392076800	1.43	98.57	94.54	91.59	60.94	9.81
1392681600	0	100	94.54	90.82	68.3	14.62
1393286400	0	100	94.56	90.82	73.83	26.21
1393891200	0	100	94.56	90.82	65.89	22.37
1394496000	0.01	99.99	94.56	90.81	65.89	22.37
1395100800	0.01	99.99	99.8	93.08	71.78	22.37
1395705600	0	100	99.8	95.21	71.78	23.42
1396310400	0	100	99.81	95.21	68.76	23.49
1396915200	0	100	99.81	95.21	68.76	23.49
1397520000	0	100	99.8	95.21	68.76	23.49
1398124800	0	100	100	96.01	76.68	24.77
1398729600	0	100	100	96.01	76.68	24.77
1399334400	0	100	100	95.93	76.68	24.77
1399939200	0	100	100	100	76.68	24.77
1400544000	0	100	100	100	76.68	24.77
1401148800	0	100	100	100	76.68	24.77
1401753600	0	100	100	100	76.68	24.77
1402358400	0	100	100	100	76.68	24.77
1402963200	0	100	100	100	76.69	32.98
1403568000	0	100	100	100	76.69	32.98
1404172800	0	100	100	100	78.97	36.46
1404777600	0	100	100	100	78.97	36.46
1405382400	0	100	100	100	81.85	36.49
1405987200	0	100	100	100	81.89	36.49
1406592000	0	100	100	100	81.89	58.41
1407196800	0	100	100	99.8	81.92	58.41
1407801600	0	100	100	99.8	81.92	58.41
1408406400	0	100	100	97.59	81.92	58.41
1409011200	0	100	100	95.42	81.92	58.41
